query_text,gold_passage,hard_negative,llm_classification,is_hard,hardness_score
siapakah orang tua Manuel Luis Quezón y Molina?,"Quezón, lahir di Baler di distrik El Príncipe[1] (yang kemudian menjadi Baler, Tayabas, sekarang Baler, Aurora). Orang tuanya berasal dari Spanyol, mereka adalah Lucio Quezón dan María Dolores Molina. Ayahnya adalah seorang guru sekolah dasar dari Paco, Manila dan pensiunan Sersan tentara kolonial Spanyol, sementara ibunya adalah seorang guru sekolah dasar di kampung halaman mereka.","Tanaman ini tumbuh di dataran rendah hingga pada ketinggian 1500 m. Tinggi pohon mengkudu mencapai 3–8 m, memiliki bunga bongkol berwarna putih. Buahnya merupakan buah majemuk, yang masih muda berwarna hijau mengkilap dan memiliki totol-totol, dan ketika sudah tua berwarna putih dengan bintik-bintik hitam.",HARD,True,0.7
Apa yang dimaksud dengan membran sel ?,"Membran sel (English: cell membrane, plasma membrane, plasmalemma) adalah fitur universal yang dimiliki oleh semua jenis sel berupa lapisan antarmuka yang disebut membran plasma, yang memisahkan sel dengan lingkungan di luar sel,[1] terutama untuk melindungi inti sel dan sistem kelangsungan hidup yang bekerja di dalam sitoplasma.","Vakuola merupakan ruang dalam sel yang berisi cairan (cell sap dalam bahasa Inggris) yang berupa rongga yang diselaputi membran (tonoplas). Cairan ini adalah air dan di dalamnya terlarut zat seperti enzim, lipid, alkaloid, garam mineral, asam, dan basa. Selain itu, Vakuola juga berisi asam organik, asam amino, glukosa, dan gas. Vakuola ditemukan pada semua sel tumbuhan namun tidak dijumpai pada sel hewan dan bakteri, kecuali pada hewan uniseluler tingkat rendah.",HARD,True,0.7
Kapan Oskar-Heinz “Pritzl” Bär pertama kali ikut perang ?,"Bär dilahirkan tanggal 21 Maret 1913 di Sommerfeld dekat Lipsk. Pada tahun 1935 dia masuk ke Luftwaffe dan dilatih menerbangkan pesawat pembom. Setelah lulus, Bär malah ditugaskan untuk menjadin pilot pesawat transport semacam Junkers Ju 52/3m. Pada awal tahun 1939 dia menyelesaikan pelatihan sebagai pilot tempur dan ditempatkan di Jagdgeschwader (JG) 51. tanggal 25 September tahun yang sama, Bär mencetak kemenangan udara pertamanya setelah menembak jatuh sebuah Curtiss H-75 A-2 dari GC I/4 Prancis. Selama berlangsungnya kampanye Jerman di Prancis tahun 1940, skornya bertambah tujuh lagi: 3 pesawat Prancis dan 4 Inggris. Pada Pertempuran Britania Bär mendapat lawan yang berat dan beberapa kali dia harus pulang ke pangkalannya membawa pesawat Messerschmitt Bf 109 yang rusak dan bolong-bolong. Dalam salah satu kesempatan dia bahkan berhasil lolos dari sergapan 10 buah pesawat tempur Inggris yang mengepungnya! Tanggal 2 September 1940 Bär mendapat pengalaman “berenang” di Channel setelah pesawatnya ditembak jatuh dan dia terjun menggunakan parasut.","Perang Shiffin (Arab: وقعة صفين ) (Mei-Juli 657 Masehi) terjadi semasa zaman fitnah besar atau perang saudara pertama orang Islam dengan pertempuran utama terjadi dari tanggal 26-28 Juli. Pertempuran ini terjadi di antara dua kubu yaitu, Muawiyah bin Abu Sufyan dan Ali bin Abi Talib di tebing Sungai Furat yang kini terletak di Syria (Syam) pada 1 Shafar tahun 37 Hijriah.",EASY,False,0.4
Berapa tinggi rata rata pohon pace?,"Tanaman ini tumbuh di dataran rendah hingga pada ketinggian 1500 m. Tinggi pohon mengkudu mencapai 3–8 m, memiliki bunga bongkol berwarna putih. Buahnya merupakan buah majemuk, yang masih muda berwarna hijau mengkilap dan memiliki totol-totol, dan ketika sudah tua berwarna putih dengan bintik-bintik hitam.","Suomen rataverkon historian voidaan katsoa ulottuvan ainakin maaliskuun 20. 1849, jolloin tie- ja vesirakennuslaitoksen päällikkö eversti Alfred Stjernvall ehdotti hevosvetoisen rautatien rakentamista Helsingistä Turkhautaan. Rata olisi ylittänyt Salpausselät ja yhdistänyt maan pääkaupungin purjehduskelpoiseen Järvi-Suomeen. Kenraalikuvernööri määräsi asiaa tutkittavaksi, ja vuonna 1851 valmistui suunnitelma veturirautatien rakentamisesta Helsingistä Hämeenlinnaan.[1] Tälle välille avattiinkin vuonna 1862 Suomen rataverkon ensimmäinen rataosuus, joka on nykyään osa Suomen päärataa.[2] 1800-luvun lopulla junat oli Suomessa suunniteltu kulkemaan vain 25 kilometriä tunnissa, joten matkanteko oli hidasta mutta silti hevoskyytiä nopeampaa.",HARD,True,0.85
Apakah Baudouin  seorang raja ?,"Baudouin III (1130 – 10 Februari 1163[1]) merupakan seorang Raja Yerusalem dari tahun 1143 sampai 1163. Ia adalah putra sulung Melisende dan Foulques. Ia menjadi raja semasa bocah dan pada awalnya dibayangi oleh ibundanya Melisende, yang akhirnya ia kalahkan dalam sebuah Perang saudara. Selama masa pemerintahannya, Yerusalem semakin dekat hubungannya dengan Kekaisaran Romawi Timur, dan Perang Salib Kedua mencoba dan gagal menaklukkan Damaskus. Baudouin merebut benteng penting Ashkelon di Mesir, namun juga harus berhadapan dengan meningkatnya kekuatan Nuruddin Zengi di Suriah. Ia meninggal tanpa keturunan dan digantikan oleh saudaranya Amaury.","Suomen ja Venäjän raja eli itäraja alkaa pohjoisessa Muotkavaaran rajamerkiltä ja jatkuu maastossa suorin linjoin, valkoisilla taitepistepaaluilla tai kivisillä rajapyykeillä merkittynä. Rajavyöhykkeellä kulku on luvanvaraista.[19] Rajan kulku määritetty Moskovan välirauhassa (1944) ja Jäniskosken–Niskakosken alueen myyntisopimuksessa (1947), mutta paikoin raja on ollut samassa kohdassa pitempäänkin: rajan vanhimmat osat Kainuussa periytyvät Täyssinän rauhasta (1595).[20] Maaraja päättyy etelässä Virolahdelle, josta jatkuu meriraja Virolahden, Haminan ja Kotkan edustalla avomerelle pisteeseen, jossa maiden aluevesirajat erkanevat.[21]",HARD,True,0.7
kapankah presiden soeharto meninggal dunia?,"Pada Tanggal 27 Januari 2008 Pukul 13.10 WIB, Soeharto meninggal dunia di Rumah Sakit Pusat Pertamina Jakarta. Kemudian sekitar pukul 14.35, jenazah mantan Presiden Soeharto diberangkatkan dari RSPP menuju kediaman di Jalan Cendana nomor 8, Menteng, Jakarta[14]. Ambulan yang mengusung jenazah Pak Harto diiringi sejumlah kendaraan keluarga dan kerabat serta pengawal. Sejumlah wartawan merangsek mendekat ketika iring-iringan kendaraan itu bergerak menuju Jalan Cendana, mengakibatkan seorang wartawati televisi tertabrak.","Saat ini, 2019, hanya ada satu mantan presiden yang masih hidup (kecuali Vladimir Putin, yang menjabat dari 2000 sampai 2008, dan menjadi presiden lagi pada 2012) yaitu Dmitry Medvedev. Kematian terakhir dari mantan presiden Russia adalah kematian Boris Yeltsin (1991–1999) pada 23 April 2007, saat berusia 76.",HARD,True,0.6
berapakah jumlah lagu yang dibuat oleh boyband Beast?,"Pada Oktober 2009, Beast menggelar showcase debut di MTV GongGae Hall dan tampil secara debut stage di KBS Music Bank dengan singel debut ""Bad Girl"".[2][3] Dokumenter yang merekam kegiatan debut mereka diberi nama MTV B2ST, menampilkan anggota saat mereka memfilmkan video musik pertama mereka dan terikat satu sama lain.[4] Album mini pertama mereka, Beast Is the B2ST berisi 5 lagu, termasuk track intro ""Beast Is The B2ST"", ""Mystery"" dan ""Oasis"". Lagu ""Yet"" (Hangul:아직은, Ajigeun) dilarang diputar karena sumpah di rap Jun-hyung. Beast memenangkan penghargaan pertama mereka, Rookie of the Month untuk bulan Desember, diberikan oleh Kementrian Kebudayaan, Olahraga, dan Pariwisata.[5]","Wilayah adalah sebuah daerah yang dikuasai atau menjadi teritorial dari sebuah kedaulatan. Pada masa lampau, seringkali sebuah wilayah dikelilingi oleh batas-batas kondisi fisik alam, misalnya sungai, gunung, atau laut. Sedangkan setelah masa kolonialisme, batas-batas tersebut dibuat oleh negara yang menduduki daerah tersebut, dan berikutnya dengan adanya negara bangsa, istilah yang lebih umum digunakan adalah batas nasional.",HARD,True,0.7
Siapa penerbit film Paddle Pop Atlantos?,"Paddle Pop Atlantos adalah film animasi yang merupakan salah satu seri dari Paddle Pop. Film ini dirilis di Indonesia pada Oktober 2015 dan disutradarai oleh Lee Croudy. Paddle Pop Atlantos menghadirkan The Monk Studios sebagai studio animasi. Berbeda dengan seri sebelumnya, pada seri kali ini terdapat dua cover DVD dengan extra bonus yang berbeda yaitu yang bergambar tim Paddle Pop dan tim Jenderal Khan.[1]",Indie pop adalah sebuah aliran musik alternative pop yang berasal dari Inggris pada pertengahan era 1980an. Terkadang istilah indie digunakan untuk menggambarkan grup musik yang berkarier secara independen.,HARD,True,0.6
berapakah luas Provinsi Nusa Tenggara Barat?,"Nusa Tenggara Barat terdiri dari Pulau Lombok dan Pulau Sumbawa, memiliki luas wilayah 20.153,15 km2. Terletak antara 115° 46' - 119° 5' Bujur Timur dan 8° 10' - 9 °g 5' Lintang Selatan. Selong merupakan kota yang mempunyai ketinggian paling tinggi, yaitu 148 m dari permukaan laut, sementara Raba terendah dengan 13 m dari permukaan laut. Dari tujuh gunung yang ada di Pulau Lombok, Gunung Rinjani merupakan gunung tertinggi dengan ketinggian 3.775 m, sedangkan Gunung Tambora merupakan gunung tertinggi di Sumbawa dengan ketinggian 2.851 m.","Pulau ini memiliki luas 14.386 km2, dan merupakan pulau terbesar di provinsi Nusa Tenggara Barat, serta salah satu dari dua pulau utama di provinsi tersebut. Titik tertingginya adalah Gunung Tambora (2.824 m), yang juga merupakan gunung api aktif. Keunikan yang dimiliki Sumbawa yaitu pulau Bungin yang termasuk dalam wilayah kecamatan alas, kabupaten sumbawa. Pulau Bungin merupakan pulau terpadat di dunia yang memiliki kepadatan 15000 jiwa/km persegi.Hal ini terjadi karena luas Pulau Bungin tidak sampai 8 hektare dan ditempati sekitar 3000 jiwa.",HARD,True,0.85
siapakah Grandmaster termuda di indonesia?,"Susanto Megaranto () adalah seorang Grandmaster (GM) Catur termuda Indonesia. Ia pernah mengikuti Sekolah Catur Utut Adianto. Saat ini, ia merupakan Juara 1 Catur di Indonesia.","Makam Muhammad adalah makam Nabi dan RasulIslamMuhammad, di kompleks Masjid Nabawi, Saudi Arabia. Sebelum diperluas, di situ terdapat makam Muhammad yang dulu dinamakan Masqurah. Setelah masjid ini diperluas, makam Muhammad masuk di dalam bangunan masjid dengan kubah berwarna hijau. Di situ, terdapat empat pintu yang masing-masing dinamakan Pintu at-Taubah di kiblatnya, Pintu ar-Raudhah di barat, Pintu Fathimah di timur, dan Pintu Tahajud di utara. Selain itu, di sini ada pula makam Abu Bakar dan Umar bin Khattab.[1]",HARD,True,0.85
Apakah Freiherr von Münchhausen pernah menikah ?,"Pada 1744, ia menikah dengan Jacobine von Dunten di Perniel dekat Duntes Muiža di Livonia. Setelah pensiun, ia tinggal bersama istrinya di rumahnya yang mewah di Bodenwerder hingga istrinya meninggal dunia pada 1790. Di sini ia menjadi terkenal karena cerita-ceritanya yang lucu dan berlebih-lebihan. Pada saat yang sama ia pun dianggap seorang yang jujur dalam masalah bisnis. Münchhausen menikah kembali pada 1794; pernikahannya berakhir dengan pertikaian yang sengit dan perceraian. Münchhausen meninggal dunia tanpa keturunan pada 1797.","Aleksander Yaneus (Alexander Jannaeus; juga dikenal sebagai Alexander Jannai/Yannai; Hebrew: יהונתן ""ינאי"" אלכסנדרוסיהונתן ""ינאי"" אלכסנדרוסHebrew: יהונתן ""ינאי"" אלכסנדרוס, lahir Jonathan Alexander) adalah raja Hashmonayim Yudea kedua yang memerintah pada tahun 103-76 SM. Ia adalah putra Yohanes Hirkanus, yang mewarisi tahta dari saudaranya Aristobulus I, dan menikah dengan janda saudaranya, Ratu Salome Aleksandra. Meliputi penaklukan untuk memperluas kerajaan sampai meletusnya perang sipil berdarah, pemerintahan Alexander bercirikan kekejaman dan penindasan dengan konflik yang tidak pernah berakhir.[2]",HARD,True,0.65
Kapan Museum Goedang Ransoem dibangun ?,Museum Goedang Ransum menempati sebuah kompleks bangunan bekas dapur umum para pekerja tambang batu bara dan pasien RSU Sawahlunto yang ketika itu berjumlah ribuan. Gedung Museum Goedang Ransum sendiri dibangun pada 1918 sewaktu penjajahan Belanda. Dapur umum ini dilengkapi dua buah gudang besar dan steam generator (tungku pembakaran) untuk memasak 3.900kg beras setiap hari bagi para pekerja tambang batu bara.[1],"Baitul Qur'an (Arabic: بيت القرآن‎, arti Rumah Al-Qur'an) adalah kompleks multi-guna yang didedikasikan untuk seni Islam dan terletak di Hoora, Bahrain.[2] Didirikan pada tahun 1990, kompleks ini paling terkenal dengan museum Islamnya, yang telah diakui sebagai salah satu museum Islam paling terkenal di dunia.[3]. Museum ini dibangun untuk ""mengakomodasi koleksi Alquran dan manuskrip langka yang komprehensif dan berharga,"" sebuah konsep yang menurut sebuah majalah regional unik di kawasan Teluk Persia. Di dalam kompleks yang terbuka untuk umum pada hari Sabtu sampai Rabu dari jam 09.00 sampai 12.00 dan 16.00 sampai 18.00 petang ini terdapat beberapa fasilitas pendukung di antaranya masjid, perpustakaan dengan 50.000 buku dan manuskrip dalam tiga bahasa —Arab, Inggris, dan Perancis—yang kebanyakan bernuansa islami, auditorium, madrasah, dan sebuah museum yang terdiri dari sepuluh ruang pameran. Kubah kaca patri besar menutupi aula dan masjid menambah kesan keindahan dalam museum ini. Salah satu naskah terkenal yang dipamerkan di.museum ini adalah salinan pertama Alquran yang ditulis pada masa pemerintahan Khalifah Utsman bin Affan yang dipamerkan di museum bersama sejumlah salinan kecil Al Qur'an, yang hanya bisa dibaca dengan menggunakan instrumen optik.[4]",HARD,True,0.6
Apa definisi sederhana dari antibiotika ?,"Antibiotika adalah segolongan molekul, baik alami maupun sintetik, yang mempunyai efek menekan atau menghentikan suatu proses biokimia pada organisme, khususnya dalam proses infeksi oleh bakteri. Penggunaan antibiotika khususnya berkaitan dengan pengobatan penyakit infeksi, meskipun dalam bioteknologi dan rekayasa genetika juga digunakan sebagai alat seleksi terhadap mutan atau transforman. Antibiotika bekerja seperti pestisida dengan menekan atau memutus satu mata rantai metabolisme, hanya saja targetnya adalah molekul bakteri. Antibiotika berbeda dengan desinfektan dalam hal cara kerjanya, yaitu desinfektan membunuh kuman dengan menciptakan lingkungan yang tidak wajar bagi kuman untuk hidup.","Didirikan pada 23 Februari 1947, ISO menetapkan standar-standar industrial dan komersial dunia. ISO merupakan lembaga nirlaba internasional, pada awalnya dibentuk untuk membuat dan memperkenalkan standardisasi internasional untuk apa saja. Standar yang sudah kita kenal antara lain standar jenis film fotografi, ukuran kartu telepon, kartu ATM Bank, ukuran dan ketebalan kertas dan lainnya.",EASY,False,0.5
Siapakah R.L. Stine?,"Robert Lawrence Stine (),[1] dikenal juga sebagai R. L. Stine dan Jovial Bob Stine, adalah penulis dan produser Amerika Serikat. Stine, yang dijuluki ""Stephen King-nya sastra anak"",[2] adalah penulis dari ratusan novel fiksi horor, termasuk seri Fear Street, Goosebumps, Rotten School, Mostly Ghostly, dan The Nightmare Room. Beberapa karyanya yang lain adalah trilogi Space Cadets, dua buku permainan Hark, dan puluhan buku humor. Buku-buku R. L. Stine telah terjual lebih dari 400 juta eksemplar hingga tahun 2008.","ভ্লাদিমির ইলিচ লেনিন ১৮৭০ সালে ২২শে এপ্রিল জার শাসিত রাশিয়ার সিমবির্স্ক শহরে জন্ম গ্রহণ করেন। তাঁর প্রকৃত নাম ছিল ভ্লাদিমির ইলিচ উলিয়ানভ। ভল্গা নদীর তীরবর্তী সিমবির্স্ক নামক ছোট শহরটি রাজধানী সেন্ট পিটার্সবার্গ থেকে ১,৫০০ মাইল দুরত্বে অবস্থিত ছিল। ভ্লাদিমির ইলিচ-এর পিতা ল্যা নিকোলয়েভিচ্ উলিয়ানভ ছিলেন একজন বিদ্যালয় পরিদর্শক এবং গণতন্ত্রবাদ-এর কট্টর সমর্থক। তাঁর মা মারিয়া আলেক্সান্ড্রাভনা উলিয়ানভা ছিলেন এক প্রথিতযশা চিকিত্সকের বিদুষী কন্যা এবং একজন বিশিষ্ট শিক্ষিকা। পিতামাতা-র বিচার বিবেচনা,লেনিন এবং তাঁর ভাইবোন দের মধ্যে গভীর ভাবে প্রভাব বিস্তার করেছিল। তাঁর দাদা আলেক্সান্ডার কে জার হত্যার ষড়যন্ত্রের অপরাধে ফাঁসি দেওয়া হয়। বিপ্লবী অ্যানা ইলিচনিনা ছিলেন লেনিন-এর বোন এবং সহযোদ্ধা।",HARD,True,0.6
